GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,370104.41,121.51294047,37.43362543,44.79,352.69,2.9052000000000002,3,2.8671875,3
2284.0,370104.52,121.51294025,37.43362613,44.79,352.63,2.8512000000000004,3,2.8828125,3
2284.0,370104.61,121.51294012,37.43362674,44.79,352.57,2.7576,3,2.8828125,3
2284.0,370104.71,121.51294,37.43362736,44.79,352.6,2.358,3,2.8671875,3
2284.0,370104.81,121.51293983,37.43362801,44.78,352.51,2.8188,3,2.8671875,3
2284.0,370104.91,121.51293968,37.43362865,44.79,352.39,2.7072000000000003,3,2.8671875,3
2284.0,370105.01,121.51293958,37.4336293,44.79,352.34,2.4372000000000003,3,2.8515625,3
2284.0,370105.11,121.5129394,37.43362999,44.78,352.3,2.7756000000000003,3,2.8515625,3
2284.0,370105.22,121.51293927,37.43363072,44.79,352.39,2.7396000000000003,3,2.8515625,3
2284.0,370105.31,121.51293919,37.4336313,44.79,352.4,2.6244,3,2.8515625,3
2284.0,370105.41,121.51293901,37.4336319,44.79,352.24,2.6676,3,2.828125,3
2284.0,370105.51,121.51293891,37.43363258,44.79,352.29,2.4696000000000002,3,2.8125,3
2284.0,370105.61,121.51293886,37.43363323,44.79,352.38,2.4372000000000003,3,2.8125,3
2284.0,370105.71,121.51293868,37.43363379,44.79,352.22,2.7504,3,2.7890625,3
2284.0,370105.81,121.51293856,37.43363444,44.79,352.18,2.628,3,2.7890625,3
2284.0,370105.91,121.51293845,37.43363509,44.79,352.18,2.6172,3,2.7734375,3
2284.0,370106.01,121.51293833,37.43363574,44.79,352.12,2.7468,3,2.7734375,3
2284.0,370106.11,121.51293818,37.43363642,44.79,352.13,2.7108,3,2.7734375,3
2284.0,370106.21,121.51293805,37.43363707,44.8,352.07,2.5776,3,2.7734375,3
2284.0,370106.31,121.51293793,37.43363774,44.8,352.09,2.5848,3,2.75,3
2284.0,370106.42,121.51293777,37.43363847,44.8,352.08,2.8656,3,2.75,3
2284.0,370106.51,121.51293761,37.43363901,44.79,351.98,2.3760000000000003,3,2.75,3
2284.0,370106.62,121.5129375,37.43363968,44.79,352.02,2.5488,3,2.71875,3
2284.0,370106.71,121.51293732,37.43364027,44.79,352.03,2.8116000000000003,3,2.6953125,3
2284.0,370106.81,121.51293718,37.43364092,44.79,352.09,2.3760000000000003,3,2.6796875,3
2284.0,370106.91,121.51293709,37.43364153,44.79,352.15,2.6208,3,2.6796875,3
2284.0,370107.01,121.51293694,37.43364215,44.79,352.09,2.5632,3,2.6796875,3
2284.0,370107.11,121.51293685,37.43364275,44.79,352.1,2.2896,3,2.6796875,3
2284.0,370107.21,121.5129368,37.43364338,44.79,352.16,2.3688000000000002,3,2.6953125,3
2284.0,370107.31,121.51293668,37.433644,44.79,352.07,2.5884,3,2.71875,3
2284.0,370107.41,121.51293656,37.4336446,44.8,351.98,2.5956,3,2.734375,3
2284.0,370107.52,121.51293645,37.4336453,44.8,351.99,2.5884,3,2.7734375,3
2284.0,370107.61,121.51293634,37.43364589,44.8,351.99,2.6244,3,2.7890625,3
2284.0,370107.71,121.51293621,37.43364656,44.8,351.98,2.6568,3,2.828125,3
2284.0,370107.81,121.51293606,37.43364718,44.8,351.89,2.5272,3,2.8515625,3
2284.0,370107.91,121.51293597,37.43364783,44.81,351.9,2.3976,3,2.8671875,3
2284.0,370108.01,121.51293585,37.4336485,44.81,351.89,2.7288,3,2.8828125,3
2284.0,370108.11,121.51293569,37.43364914,44.81,351.76,2.8152000000000004,3,2.8828125,3
2284.0,370108.21,121.51293556,37.43364979,44.81,351.72,2.6856,3,2.921875,3
2284.0,370108.31,121.51293538,37.43365055,44.81,351.76,2.8404000000000003,3,2.921875,3
2284.0,370108.41,121.5129352,37.43365129,44.81,351.85,2.7468,3,2.921875,3
2284.0,370108.51,121.51293506,37.43365195,44.81,351.84,3.0023999999999997,3,2.9453125,3
2284.0,370108.61,121.51293491,37.43365267,44.81,351.81,3.0492,3,2.9453125,3
2284.0,370108.71,121.51293476,37.43365338,44.81,351.91,2.7072000000000003,3,2.9453125,3
